BDDF_ID,Blockgroup,Percent,,
624,060816001001,0.07142857142857142857,,
375,060816001001,0.07142857142857142857,,
431,060816001001,0.14285714285714285714,,
575,060816001001,0.14285714285714285714,,
341,060816001001,0.28571428571428571429,,
658,060816001001,0.28571428571428571429,,
114,060816001002,0.20000000000000000000,,
658,060816001002,0.80000000000000000000,,
341,060816022003,0.20000000000000000000,,
107,060816022003,0.40000000000000000000,,
658,060816022003,0.40000000000000000000,,
624,060816023001,0.02242152466367713004,,
209,060816023001,0.02690582959641255606,,
592,060816023001,0.02690582959641255606,,
493,060816023001,0.04484304932735426009,,
575,060816023001,0.05829596412556053812,,
217,060816023001,0.06278026905829596412,,
107,060816023001,0.06278026905829596412,,
559,060816023001,0.07623318385650224215,,
431,060816023001,0.08071748878923766816,,
375,060816023001,0.12556053811659192825,,
658,060816023001,0.15246636771300448430,,
341,060816023001,0.26008968609865470852,,
431,060816041011,1.00000000000000000000,,
205,060816041012,0.03508771929824561403,,
659,060816041012,0.03508771929824561403,,
660,060816041012,0.05263157894736842106,,
114,060816041012,0.15789473684210526316,,
107,060816041012,0.22807017543859649123,,
658,060816041012,0.49122807017543859649,,
205,060816042001,0.02409638554216867470,,
217,060816042001,0.02409638554216867470,,
375,060816042001,0.03614457831325301205,,
341,060816042001,0.03614457831325301205,,
114,060816042001,0.10843373493975903615,,
660,060816042001,0.12048192771084337350,,
107,060816042001,0.25301204819277108434,,
658,060816042001,0.39759036144578313253,,
659,060816042003,0.03153153153153153153,,
114,060816042003,0.12837837837837837838,,
107,060816042003,0.29954954954954954956,,
658,060816042003,0.54054054054054054054,,
643,060816044001,0.08333333333333333333,,
660,060816044001,0.08333333333333333333,,
107,060816044001,0.33333333333333333333,,
658,060816044001,0.50000000000000000001,,
109,060816044002,0.02250803858520900322,,
493,060816044002,0.02893890675241157556,,
114,060816044002,0.10289389067524115756,,
107,060816044002,0.24758842443729903537,,
658,060816044002,0.59807073954983922829,,
341,060816044003,0.08333333333333333333,,
559,060816044003,0.08333333333333333333,,
107,060816044003,0.08333333333333333333,,
375,060816044003,0.08333333333333333333,,
658,060816044003,0.66666666666666666668,,
659,060816050001,0.04761904761904761905,,
431,060816050001,0.04761904761904761905,,
474,060816050001,0.04761904761904761905,,
375,060816050001,0.09523809523809523810,,
204,060816050001,0.14285714285714285714,,
107,060816050001,0.19047619047619047619,,
658,060816050001,0.42857142857142857143,,
107,060816050002,1.00000000000000000000,,
107,060816051001,0.31958762886597938144,,
658,060816051001,0.68041237113402061856,,
643,060816051002,0.02491103202846975089,,
475,060816051002,0.02846975088967971530,,
204,060816051002,0.03202846975088967972,,
624,060816051002,0.03558718861209964413,,
217,060816051002,0.04626334519572953737,,
592,060816051002,0.04982206405693950178,,
545,060816051002,0.05338078291814946619,,
575,060816051002,0.05338078291814946619,,
107,060816051002,0.05338078291814946619,,
559,060816051002,0.05693950177935943060,,
431,060816051002,0.07829181494661921708,,
375,060816051002,0.09252669039145907473,,
341,060816051002,0.11032028469750889680,,
658,060816051002,0.12811387900355871886,,
493,060816051002,0.15658362989323843416,,
107,060816054001,1.00000000000000000000,,
204,060816054002,0.03703703703703703704,,
114,060816054002,0.03703703703703703704,,
107,060816054002,0.22222222222222222222,,
658,060816054002,0.70370370370370370370,,
643,060816054005,0.02564102564102564103,,
545,060816054005,0.02564102564102564103,,
341,060816054005,0.02564102564102564103,,
114,060816054005,0.02564102564102564103,,
475,060816054005,0.02564102564102564103,,
624,060816054005,0.03846153846153846154,,
209,060816054005,0.03846153846153846154,,
592,060816054005,0.03846153846153846154,,
467,060816054005,0.03846153846153846154,,
217,060816054005,0.05128205128205128205,,
559,060816054005,0.05128205128205128205,,
375,060816054005,0.05128205128205128205,,
493,060816054005,0.07692307692307692308,,
431,060816054005,0.08974358974358974359,,
658,060816054005,0.39743589743589743590,,
341,060816060001,0.02673796791443850267,,
217,060816060001,0.03208556149732620321,,
375,060816060001,0.03743315508021390375,,
114,060816060001,0.03743315508021390375,,
431,060816060001,0.04278074866310160427,,
204,060816060001,0.11764705882352941177,,
107,060816060001,0.21925133689839572192,,
658,060816060001,0.48663101604278074866,,
107,060816061001,0.33128834355828220859,,
658,060816061001,0.66871165644171779141,,
109,060816061002,0.02652519893899204245,,
114,060816061002,0.03183023872679045093,,
107,060816061002,0.31564986737400530504,,
658,060816061002,0.62599469496021220159,,
109,060816061003,0.02620087336244541485,,
114,060816061003,0.03056768558951965066,,
107,060816061003,0.32751091703056768559,,
658,060816061003,0.61572052401746724891,,
204,060816062001,0.02252252252252252252,,
109,060816062001,0.02252252252252252252,,
114,060816062001,0.14414414414414414414,,
107,060816062001,0.28828828828828828829,,
658,060816062001,0.52252252252252252252,,
431,060816062002,0.02684563758389261745,,
109,060816062002,0.03355704697986577181,,
659,060816062002,0.05369127516778523490,,
204,060816062002,0.07382550335570469798,,
114,060816062002,0.12080536912751677853,,
107,060816062002,0.24161073825503355704,,
658,060816062002,0.44966442953020134228,,
217,060816062003,0.02150537634408602150,,
431,060816062003,0.02150537634408602150,,
109,060816062003,0.03225806451612903226,,
204,060816062003,0.03225806451612903226,,
659,060816062003,0.04301075268817204301,,
375,060816062003,0.07526881720430107527,,
114,060816062003,0.13978494623655913979,,
107,060816062003,0.31182795698924731182,,
658,060816062003,0.32258064516129032258,,
375,060816062004,0.04545454545454545455,,
204,060816062004,0.04545454545454545455,,
660,060816062004,0.04545454545454545455,,
592,060816062004,0.04545454545454545455,,
107,060816062004,0.09090909090909090909,,
114,060816062004,0.31818181818181818181,,
658,060816062004,0.40909090909090909090,,
375,060816063001,0.02654867256637168142,,
217,060816063001,0.02654867256637168142,,
341,060816063001,0.03539823008849557522,,
431,060816063001,0.03539823008849557522,,
559,060816063001,0.03539823008849557522,,
114,060816063001,0.13274336283185840708,,
107,060816063001,0.27433628318584070796,,
658,060816063001,0.43362831858407079645,,
624,060816063003,0.04166666666666666667,,
214,060816063003,0.04166666666666666667,,
660,060816063003,0.04166666666666666667,,
341,060816063003,0.04166666666666666667,,
616,060816063003,0.04166666666666666667,,
217,060816063003,0.04166666666666666667,,
375,060816063003,0.04166666666666666667,,
643,060816063003,0.04166666666666666667,,
493,060816063003,0.04166666666666666667,,
659,060816063003,0.08333333333333333333,,
107,060816063003,0.08333333333333333333,,
475,060816063003,0.12500000000000000000,,
658,060816063003,0.33333333333333333332,,
658,060816064001,1.00000000000000000000,,
658,060816066001,0.50000000000000000000,,
107,060816066001,0.50000000000000000000,,
107,060816066002,0.50000000000000000000,,
624,060816066002,0.50000000000000000000,,
114,060816072002,1.00000000000000000000,,
204,060816075001,0.03708281829419035847,,
493,060816075001,0.05315203955500618047,,
114,060816075001,0.12978986402966625464,,
107,060816075001,0.28553770086526576019,,
658,060816075001,0.49443757725587144623,,
217,060816076001,0.02919708029197080292,,
204,060816076001,0.02919708029197080292,,
659,060816076001,0.03649635036496350365,,
431,060816076001,0.04014598540145985402,,
114,060816076001,0.12043795620437956204,,
107,060816076001,0.27737226277372262774,,
658,060816076001,0.46715328467153284672,,
217,060816076002,0.02453987730061349693,,
375,060816076002,0.03680981595092024540,,
204,060816076002,0.06134969325153374233,,
114,060816076002,0.12269938650306748466,,
107,060816076002,0.24539877300613496933,,
658,060816076002,0.50920245398773006135,,
204,060816076003,0.02752293577981651377,,
631,060816076003,0.02752293577981651377,,
660,060816076003,0.07339449541284403670,,
114,060816076003,0.11467889908256880734,,
107,060816076003,0.28899082568807339449,,
658,060816076003,0.46788990825688073394,,
109,060816076004,0.02710843373493975903,,
114,060816076004,0.13253012048192771084,,
107,060816076004,0.31626506024096385542,,
658,060816076004,0.52409638554216867471,,
375,060816077011,0.02493074792243767313,,
204,060816077011,0.03601108033240997230,,
114,060816077011,0.04155124653739612188,,
107,060816077011,0.31578947368421052632,,
658,060816077011,0.58171745152354570637,,
109,060816077012,0.02118644067796610169,,
431,060816077012,0.02118644067796610169,,
114,060816077012,0.02118644067796610169,,
107,060816077012,0.29661016949152542373,,
658,060816077012,0.63983050847457627119,,
109,060816077013,0.02981029810298102982,,
114,060816077013,0.03252032520325203252,,
107,060816077013,0.30894308943089430894,,
658,060816077013,0.62872628726287262872,,
109,060816077021,0.02301790281329923274,,
114,060816077021,0.13810741687979539642,,
107,060816077021,0.31202046035805626598,,
658,060816077021,0.52685421994884910486,,
114,060816077022,0.11029411764705882353,,
107,060816077022,0.32598039215686274510,,
658,060816077022,0.56372549019607843137,,
114,060816078001,0.09979633401221995926,,
107,060816078001,0.31975560081466395112,,
658,060816078001,0.58044806517311608961,,
114,060816078002,0.13135593220338983050,,
107,060816078002,0.32415254237288135594,,
658,060816078002,0.54449152542372881356,,
431,060816079001,0.03183023872679045093,,
114,060816079001,0.07957559681697612732,,
660,060816079001,0.08222811671087533156,,
107,060816079001,0.31034482758620689656,,
658,060816079001,0.49602122015915119364,,
431,060816079002,0.03333333333333333334,,
204,060816079002,0.05714285714285714285,,
114,060816079002,0.12380952380952380952,,
107,060816079002,0.28095238095238095238,,
658,060816079002,0.50476190476190476191,,
475,060816079003,0.02459016393442622950,,
217,060816079003,0.03278688524590163934,,
341,060816079003,0.03278688524590163934,,
375,060816079003,0.04098360655737704918,,
431,060816079003,0.04098360655737704918,,
114,060816079003,0.09836065573770491803,,
204,060816079003,0.12295081967213114755,,
107,060816079003,0.21311475409836065574,,
658,060816079003,0.39344262295081967213,,
204,060816080011,0.03944315545243619489,,
114,060816080011,0.08120649651972157773,,
107,060816080011,0.30858468677494199536,,
658,060816080011,0.57076566125290023202,,
114,060816080012,0.05494505494505494505,,
205,060816080012,0.07692307692307692307,,
107,060816080012,0.12087912087912087912,,
658,060816080012,0.24175824175824175824,,
204,060816080012,0.25274725274725274726,,
660,060816080012,0.25274725274725274726,,
109,060816080021,0.02435064935064935065,,
204,060816080021,0.02759740259740259740,,
114,060816080021,0.13474025974025974026,,
107,060816080021,0.31006493506493506493,,
658,060816080021,0.50324675324675324676,,
109,060816080022,0.02484472049689440993,,
114,060816080022,0.13043478260869565218,,
107,060816080022,0.33229813664596273292,,
658,060816080022,0.51242236024844720497,,
114,060816080023,0.11000000000000000000,,
107,060816080023,0.32000000000000000000,,
658,060816080023,0.57000000000000000000,,
107,060816080041,0.02173913043478260870,,
640,060816080041,0.03260869565217391304,,
643,060816080041,0.04347826086956521739,,
431,060816080041,0.04347826086956521739,,
631,060816080041,0.05434782608695652174,,
205,060816080041,0.10869565217391304348,,
660,060816080041,0.33695652173913043478,,
204,060816080041,0.35869565217391304348,,
109,060816080042,0.02211690363349131122,,
114,060816080042,0.12480252764612954187,,
107,060816080042,0.31911532385466034755,,
658,060816080042,0.53396524486571879937,,
659,060816080043,0.02545454545454545454,,
431,060816080043,0.02545454545454545454,,
204,060816080043,0.09454545454545454546,,
114,060816080043,0.10545454545454545455,,
107,060816080043,0.27272727272727272727,,
658,060816080043,0.47636363636363636364,,
624,060816080044,0.02348336594911937378,,
545,060816080044,0.02544031311154598825,,
559,060816080044,0.02739726027397260274,,
375,060816080044,0.02739726027397260274,,
467,060816080044,0.02739726027397260274,,
217,060816080044,0.03913894324853228963,,
341,060816080044,0.04305283757338551859,,
431,060816080044,0.05088062622309197652,,
660,060816080044,0.05088062622309197652,,
493,060816080044,0.05675146771037181996,,
114,060816080044,0.07827788649706457926,,
107,060816080044,0.20547945205479452055,,
658,060816080044,0.34442270058708414873,,
109,060816080131,0.02435064935064935065,,
114,060816080131,0.06493506493506493507,,
107,060816080131,0.32305194805194805195,,
658,060816080131,0.58766233766233766233,,
109,060816080132,0.04411764705882352942,,
660,060816080132,0.07352941176470588235,,
204,060816080132,0.07843137254901960784,,
114,060816080132,0.09313725490196078431,,
107,060816080132,0.30392156862745098040,,
658,060816080132,0.40686274509803921569,,
431,060816080133,0.02272727272727272728,,
205,060816080133,0.04545454545454545454,,
204,060816080133,0.07954545454545454545,,
114,060816080133,0.09090909090909090909,,
660,060816080133,0.17613636363636363636,,
107,060816080133,0.22159090909090909091,,
658,060816080133,0.36363636363636363637,,
114,060816080231,0.15202702702702702703,,
107,060816080231,0.30067567567567567567,,
658,060816080231,0.54729729729729729730,,
114,060816080232,0.13575525812619502868,,
107,060816080232,0.31548757170172084130,,
658,060816080232,0.54875717017208413002,,
109,060816081001,0.02405498281786941581,,
204,060816081001,0.02749140893470790378,,
114,060816081001,0.11569301260022909508,,
107,060816081001,0.30584192439862542956,,
658,060816081001,0.52691867124856815578,,
109,060816082001,0.02337938363443145590,,
107,060816082001,0.32518597236981934113,,
658,060816082001,0.65143464399574920298,,
109,060816083001,0.02144249512670565302,,
114,060816083001,0.02339181286549707602,,
204,060816083001,0.02339181286549707602,,
660,060816083001,0.04288499025341130604,,
107,060816083001,0.30019493177387914231,,
658,060816083001,0.58869395711500974659,,
204,060816083002,0.04687500000000000000,,
660,060816083002,0.08125000000000000000,,
107,060816083002,0.27500000000000000000,,
658,060816083002,0.59687500000000000000,,
109,060816084001,0.02234636871508379888,,
431,060816084001,0.02513966480446927374,,
660,060816084001,0.03631284916201117318,,
204,060816084001,0.08659217877094972067,,
114,060816084001,0.10614525139664804470,,
107,060816084001,0.27374301675977653631,,
658,060816084001,0.44972067039106145251,,
659,060816084002,0.02362204724409448819,,
660,060816084002,0.06692913385826771653,,
204,060816084002,0.07874015748031496063,,
114,060816084002,0.12598425196850393701,,
107,060816084002,0.24015748031496062992,,
658,060816084002,0.46456692913385826771,,
375,060816084003,0.03030303030303030303,,
431,060816084003,0.04040404040404040404,,
114,060816084003,0.07575757575757575758,,
204,060816084003,0.08585858585858585859,,
660,060816084003,0.08585858585858585859,,
107,060816084003,0.27777777777777777778,,
658,060816084003,0.40404040404040404040,,
205,060816085011,0.02777777777777777778,,
204,060816085011,0.03472222222222222222,,
660,060816085011,0.04861111111111111111,,
114,060816085011,0.13888888888888888889,,
107,060816085011,0.29166666666666666667,,
658,060816085011,0.45833333333333333333,,
109,060816085012,0.02845528455284552845,,
114,060816085012,0.13211382113821138211,,
107,060816085012,0.31300813008130081301,,
658,060816085012,0.52642276422764227642,,
109,060816085013,0.02406417112299465240,,
114,060816085013,0.12566844919786096257,,
107,060816085013,0.31818181818181818182,,
658,060816085013,0.53208556149732620321,,
109,060816085014,0.02205882352941176470,,
431,060816085014,0.02205882352941176470,,
114,060816085014,0.14705882352941176471,,
107,060816085014,0.31617647058823529412,,
658,060816085014,0.49264705882352941177,,
205,060816085021,0.02579365079365079365,,
204,060816085021,0.06547619047619047619,,
114,060816085021,0.09523809523809523809,,
660,060816085021,0.14087301587301587302,,
107,060816085021,0.24404761904761904762,,
658,060816085021,0.42857142857142857143,,
109,060816086001,0.02222222222222222223,,
114,060816086001,0.16888888888888888888,,
107,060816086001,0.25333333333333333333,,
658,060816086001,0.55555555555555555556,,
217,060816086002,0.03571428571428571428,,
431,060816086002,0.03571428571428571428,,
109,060816086002,0.03571428571428571428,,
659,060816086002,0.04285714285714285714,,
114,060816086002,0.11428571428571428572,,
107,060816086002,0.22857142857142857143,,
658,060816086002,0.50714285714285714286,,
660,060816086003,0.03389830508474576271,,
114,060816086003,0.13559322033898305085,,
204,060816086003,0.15254237288135593220,,
107,060816086003,0.16949152542372881356,,
658,060816086003,0.50847457627118644068,,
545,060816091001,0.02643171806167400881,,
431,060816091001,0.02643171806167400881,,
217,060816091001,0.03083700440528634361,,
114,060816091001,0.03083700440528634361,,
375,060816091001,0.03964757709251101322,,
341,060816091001,0.04405286343612334802,,
667,060816091001,0.07929515418502202643,,
107,060816091001,0.21585903083700440529,,
658,060816091001,0.50660792951541850220,,
575,060816091002,0.02247191011235955056,,
559,060816091002,0.02621722846441947566,,
592,060816091002,0.03745318352059925093,,
545,060816091002,0.04868913857677902621,,
493,060816091002,0.05243445692883895131,,
431,060816091002,0.05617977528089887641,,
217,060816091002,0.05992509363295880150,,
375,060816091002,0.09363295880149812734,,
341,060816091002,0.10486891385767790262,,
107,060816091002,0.11985018726591760300,,
658,060816091002,0.37827715355805243446,,
217,060816101001,0.02472527472527472527,,
204,060816101001,0.02747252747252747253,,
375,060816101001,0.03021978021978021978,,
660,060816101001,0.03571428571428571429,,
114,060816101001,0.12362637362637362637,,
107,060816101001,0.24175824175824175824,,
658,060816101001,0.51648351648351648352,,
643,060816102011,0.02702702702702702702,,
205,060816102011,0.02702702702702702702,,
493,060816102011,0.02702702702702702702,,
660,060816102011,0.04054054054054054054,,
217,060816102011,0.04054054054054054054,,
592,060816102011,0.04054054054054054054,,
107,060816102011,0.06756756756756756757,,
375,060816102011,0.06756756756756756757,,
431,060816102011,0.08108108108108108108,,
631,060816102011,0.08108108108108108108,,
341,060816102011,0.09459459459459459460,,
204,060816102011,0.09459459459459459460,,
545,060816102011,0.09459459459459459460,,
559,060816102011,0.10810810810810810811,,
658,060816102011,0.10810810810810810811,,
431,060816102013,0.02325581395348837209,,
375,060816102013,0.02325581395348837209,,
109,060816102013,0.02325581395348837209,,
204,060816102013,0.02325581395348837209,,
114,060816102013,0.08139534883720930233,,
107,060816102013,0.36046511627906976744,,
658,060816102013,0.46511627906976744186,,
375,060816102014,0.02824858757062146893,,
217,060816102014,0.03389830508474576271,,
660,060816102014,0.03389830508474576271,,
592,060816102014,0.03954802259887005649,,
431,060816102014,0.03954802259887005649,,
114,060816102014,0.09604519774011299435,,
204,060816102014,0.12994350282485875706,,
107,060816102014,0.23163841807909604520,,
658,060816102014,0.36723163841807909604,,
592,060816102021,0.03188405797101449275,,
559,060816102021,0.04057971014492753624,,
631,060816102021,0.04347826086956521739,,
624,060816102021,0.04637681159420289855,,
107,060816102021,0.04637681159420289855,,
467,060816102021,0.05507246376811594203,,
475,060816102021,0.06086956521739130435,,
114,060816102021,0.06376811594202898551,,
341,060816102021,0.06666666666666666666,,
375,060816102021,0.09855072463768115942,,
217,060816102021,0.10724637681159420290,,
658,060816102021,0.11014492753623188406,,
493,060816102021,0.11304347826086956521,,
431,060816102021,0.11594202898550724638,,
545,060816103021,0.02352941176470588236,,
341,060816103021,0.02521008403361344537,,
431,060816103021,0.02857142857142857143,,
493,060816103021,0.02857142857142857143,,
559,060816103021,0.02857142857142857143,,
107,060816103021,0.03025210084033613445,,
658,060816103021,0.06218487394957983193,,
667,060816103021,0.77310924369747899159,,
114,060816103031,0.02702702702702702703,,
107,060816103031,0.33783783783783783784,,
658,060816103031,0.63513513513513513513,,
431,060816103032,0.02226720647773279352,,
114,060816103032,0.05465587044534412956,,
107,060816103032,0.32388663967611336032,,
658,060816103032,0.59919028340080971660,,
660,060816103033,0.04475043029259896730,,
667,060816103033,0.05507745266781411360,,
204,060816103033,0.06024096385542168675,,
114,060816103033,0.10499139414802065405,,
107,060816103033,0.28227194492254733219,,
658,060816103033,0.45266781411359724612,,
109,060816103034,0.02298850574712643678,,
114,060816103034,0.04269293924466338260,,
107,060816103034,0.29064039408866995074,,
658,060816103034,0.64367816091954022988,,
114,060816103041,0.15169660678642714571,,
107,060816103041,0.29141716566866267465,,
658,060816103041,0.55688622754491017964,,
109,060816103042,0.02671118530884808013,,
431,060816103042,0.03672787979966611018,,
204,060816103042,0.04507512520868113522,,
114,060816103042,0.09515859766277128548,,
107,060816103042,0.32220367278797996661,,
658,060816103042,0.47412353923205342237,,
659,060816103043,0.02535211267605633802,,
559,060816103043,0.02535211267605633802,,
217,060816103043,0.02535211267605633802,,
375,060816103043,0.02816901408450704225,,
493,060816103043,0.03098591549295774648,,
341,060816103043,0.03098591549295774648,,
660,060816103043,0.03380281690140845071,,
431,060816103043,0.06478873239436619718,,
114,060816103043,0.08450704225352112677,,
467,060816103043,0.11549295774647887324,,
107,060816103043,0.20281690140845070423,,
658,060816103043,0.33239436619718309859,,
204,060816104001,0.02747252747252747253,,
114,060816104001,0.12637362637362637362,,
107,060816104001,0.28571428571428571429,,
658,060816104001,0.56043956043956043956,,
109,060816104002,0.02163061564059900167,,
659,060816104002,0.04658901830282861897,,
114,060816104002,0.14642262895174708819,,
107,060816104002,0.27287853577371048253,,
658,060816104002,0.51247920133111480865,,
107,060816105001,0.02941176470588235294,,
545,060816105001,0.02941176470588235294,,
575,060816105001,0.02941176470588235294,,
189,060816105001,0.02941176470588235294,,
114,060816105001,0.05882352941176470588,,
375,060816105001,0.05882352941176470588,,
592,060816105001,0.08823529411764705882,,
667,060816105001,0.08823529411764705882,,
431,060816105001,0.08823529411764705882,,
493,060816105001,0.11764705882352941176,,
341,060816105001,0.11764705882352941176,,
217,060816105001,0.11764705882352941176,,
658,060816105001,0.14705882352941176471,,
114,060816105004,1.00000000000000000000,,
658,060816116002,1.00000000000000000000,,
660,060816117001,0.02631578947368421053,,
114,060816117001,0.09210526315789473684,,
107,060816117001,0.13157894736842105263,,
658,060816117001,0.75000000000000000000,,
659,060816117002,0.05263157894736842106,,
114,060816117002,0.07894736842105263158,,
107,060816117002,0.22807017543859649123,,
658,060816117002,0.64035087719298245614,,
109,060816117003,0.02317880794701986755,,
114,060816117003,0.02317880794701986755,,
107,060816117003,0.31788079470198675497,,
658,060816117003,0.63576158940397350993,,
475,060816117004,0.02469135802469135802,,
592,060816117004,0.02469135802469135802,,
658,060816117004,0.03703703703703703704,,
341,060816117004,0.04938271604938271605,,
616,060816117004,0.04938271604938271605,,
217,060816117004,0.06172839506172839506,,
493,060816117004,0.07407407407407407407,,
375,060816117004,0.08641975308641975308,,
586,060816117004,0.09876543209876543210,,
575,060816117004,0.11111111111111111111,,
545,060816117004,0.11111111111111111111,,
431,060816117004,0.12345679012345679012,,
559,060816117004,0.14814814814814814814,,
341,060816118001,0.02518891687657430730,,
431,060816118001,0.03274559193954659950,,
107,060816118001,0.27959697732997481109,,
658,060816118001,0.66246851385390428211,,
107,060816118002,0.15217391304347826087,,
114,060816118002,0.23913043478260869565,,
658,060816118002,0.60869565217391304348,,
109,060816119001,0.03508771929824561404,,
114,060816119001,0.03508771929824561404,,
616,060816119001,0.03508771929824561404,,
107,060816119001,0.24561403508771929825,,
658,060816119001,0.64912280701754385965,,
109,060816119002,0.02141327623126338329,,
114,060816119002,0.02141327623126338329,,
667,060816119002,0.04496788008565310493,,
107,060816119002,0.29550321199143468951,,
658,060816119002,0.61670235546038543898,,
109,060816119003,0.02749140893470790378,,
114,060816119003,0.04467353951890034364,,
107,060816119003,0.30584192439862542955,,
658,060816119003,0.62199312714776632302,,
109,060816119004,0.02343750000000000000,,
114,060816119004,0.07421875000000000000,,
107,060816119004,0.29296875000000000000,,
658,060816119004,0.60937500000000000001,,
667,060816119005,0.07647058823529411765,,
114,060816119005,0.12941176470588235294,,
107,060816119005,0.13529411764705882353,,
658,060816119005,0.65882352941176470588,,
109,060816119006,0.02293577981651376147,,
114,060816119006,0.16055045871559633027,,
107,060816119006,0.23394495412844036697,,
658,060816119006,0.58256880733944954128,,
107,060816120003,0.08333333333333333333,,
114,060816120003,0.16666666666666666667,,
658,060816120003,0.75000000000000000000,,
375,060816121001,1.00000000000000000000,,
204,060816121003,0.06250000000000000000,,
107,060816121003,0.06250000000000000000,,
592,060816121003,0.06250000000000000000,,
624,060816121003,0.06250000000000000000,,
659,060816121003,0.06250000000000000000,,
658,060816121003,0.18750000000000000000,,
559,060816121003,0.50000000000000000000,,
431,060816121005,0.25000000000000000000,,
217,060816121005,0.25000000000000000000,,
204,060816121005,0.50000000000000000000,,
341,060819843001,0.03030303030303030303,,
545,060819843001,0.03030303030303030303,,
467,060819843001,0.04545454545454545454,,
631,060819843001,0.04545454545454545454,,
217,060819843001,0.06060606060606060606,,
209,060819843001,0.10606060606060606061,,
375,060819843001,0.12121212121212121213,,
431,060819843001,0.21212121212121212121,,
493,060819843001,0.34848484848484848485,,
341,060855046011,0.16666666666666666667,,
109,060855046011,0.16666666666666666667,,
431,060855046011,0.16666666666666666667,,
217,060855046011,0.16666666666666666667,,
107,060855046011,0.33333333333333333333,,
575,060855111001,0.12500000000000000000,,
493,060855111001,0.12500000000000000000,,
204,060855111001,0.12500000000000000000,,
559,060855111001,0.62500000000000000000,,